idp_issueddate,idp_validtime,value,location_name,location_coordinates_x,location_coordinates_y,location_coordinates_wkid,attributes_objectid,attributes_name,attributes_minps,attributes_maxps,attributes_lowps,attributes_highps,attributes_category,attributes_tag,attributes_groupname,attributes_productname,attributes_centerx,attributes_centery,attributes_zorder,attributes_idp_source,attributes_idp_subset,attributes_idp_filedate,attributes_idp_ingestdate,attributes_idp_current_forecast,attributes_idp_time_series,attributes_idp_issueddate,attributes_idp_validtime,attributes_idp_validendtime,attributes_idp_fcst_hour,attributes_idp_grb_level,attributes_idp_grb_elem,attributes_st_area_shape_,service_name,url,requested_on
2023-10-16 12:00:00+00:00,2023-10-17 20:00:00+00:00,6,Yosemite,-119.6494,37.7959,4326,174642,ds_apm25h01_bc_B32,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479623000,1,10032,1697457600000,1697572800000,1697576399000,32, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-17 22:00:00+00:00,17,Yosemite,-119.6494,37.7959,4326,174644,ds_apm25h01_bc_B34,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479647000,1,10034,1697457600000,1697580000000,1697583599000,34, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-17 23:00:00+00:00,22,Yosemite,-119.6494,37.7959,4326,174578,ds_apm25h01_bc_B41,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455028000,2,20041,1697436000000,1697583600000,1697587199000,41, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-18 02:00:00+00:00,32,Yosemite,-119.6494,37.7959,4326,174648,ds_apm25h01_bc_B38,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479693000,1,10038,1697457600000,1697594400000,1697597999000,38, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-18 03:00:00+00:00,55,Yosemite,-119.6494,37.7959,4326,174649,ds_apm25h01_bc_B39,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479704000,1,10039,1697457600000,1697598000000,1697601599000,39, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-18 04:00:00+00:00,83,Yosemite,-119.6494,37.7959,4326,174650,ds_apm25h01_bc_B40,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479715000,1,10040,1697457600000,1697601600000,1697605199000,40, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 05:00:00+00:00,71,Yosemite,-119.6494,37.7959,4326,174584,ds_apm25h01_bc_B47,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455110000,2,20047,1697436000000,1697605200000,1697608799000,47, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 04:00:00+00:00,84,Yosemite,-119.6494,37.7959,4326,174583,ds_apm25h01_bc_B46,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455101000,2,20046,1697436000000,1697601600000,1697605199000,46, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 06:00:00+00:00,56,Yosemite,-119.6494,37.7959,4326,174585,ds_apm25h01_bc_B48,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455119000,2,20048,1697436000000,1697608800000,1697612399000,48, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 08:00:00+00:00,56,Yosemite,-119.6494,37.7959,4326,174587,ds_apm25h01_bc_B50,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455137000,2,20050,1697436000000,1697616000000,1697619599000,50, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-18 10:00:00+00:00,39,Yosemite,-119.6494,37.7959,4326,174656,ds_apm25h01_bc_B46,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479779000,1,10046,1697457600000,1697623200000,1697626799000,46, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 10:00:00+00:00,43,Yosemite,-119.6494,37.7959,4326,174589,ds_apm25h01_bc_B52,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455174000,2,20052,1697436000000,1697623200000,1697626799000,52, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-18 12:00:00+00:00,24,Yosemite,-119.6494,37.7959,4326,174658,ds_apm25h01_bc_B48,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479800000,1,10048,1697457600000,1697630400000,1697633999000,48, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 11:00:00+00:00,34,Yosemite,-119.6494,37.7959,4326,174590,ds_apm25h01_bc_B53,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455183000,2,20053,1697436000000,1697626800000,1697630399000,53, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 12:00:00+00:00,26,Yosemite,-119.6494,37.7959,4326,174591,ds_apm25h01_bc_B54,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455192000,2,20054,1697436000000,1697630400000,1697633999000,54, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 13:00:00+00:00,23,Yosemite,-119.6494,37.7959,4326,174592,ds_apm25h01_bc_B55,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455202000,2,20055,1697436000000,1697634000000,1697637599000,55, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-18 14:00:00+00:00,21,Yosemite,-119.6494,37.7959,4326,174660,ds_apm25h01_bc_B50,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479822000,1,10050,1697457600000,1697637600000,1697641199000,50, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-18 16:00:00+00:00,17,Yosemite,-119.6494,37.7959,4326,174662,ds_apm25h01_bc_B52,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479846000,1,10052,1697457600000,1697644800000,1697648399000,52, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-18 17:00:00+00:00,14,Yosemite,-119.6494,37.7959,4326,174663,ds_apm25h01_bc_B53,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479858000,1,10053,1697457600000,1697648400000,1697651999000,53, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 17:00:00+00:00,14,Yosemite,-119.6494,37.7959,4326,174596,ds_apm25h01_bc_B59,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455252000,2,20059,1697436000000,1697648400000,1697651999000,59, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 20:00:00+00:00,7,Yosemite,-119.6494,37.7959,4326,174599,ds_apm25h01_bc_B62,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455289000,2,20062,1697436000000,1697659200000,1697662799000,62, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-18 20:00:00+00:00,7,Yosemite,-119.6494,37.7959,4326,174666,ds_apm25h01_bc_B56,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479892000,1,10056,1697457600000,1697659200000,1697662799000,56, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-18 22:00:00+00:00,19,Yosemite,-119.6494,37.7959,4326,174601,ds_apm25h01_bc_B64,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455307000,2,20064,1697436000000,1697666400000,1697669999000,64, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 12:00:00+00:00,2023-10-18 23:00:00+00:00,21,Yosemite,-119.6494,37.7959,4326,174669,ds_apm25h01_bc_B59,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697474640000,1697479924000,1,10059,1697457600000,1697670000000,1697673599000,59, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-19 00:00:00+00:00,22,Yosemite,-119.6494,37.7959,4326,174603,ds_apm25h01_bc_B66,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455326000,2,20066,1697436000000,1697673600000,1697677199000,66, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-19 01:00:00+00:00,20,Yosemite,-119.6494,37.7959,4326,174604,ds_apm25h01_bc_B67,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455335000,2,20067,1697436000000,1697677200000,1697680799000,67, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
2023-10-16 06:00:00+00:00,2023-10-19 02:00:00+00:00,28,Yosemite,-119.6494,37.7959,4326,174605,ds_apm25h01_bc_B68,0,12993337.792219998,6496.668896110001,6496.668896110001,1,Dataset,,,-11255777.50995,5033296.74205,,,CONUS,1697453040000,1697455346000,2,20068,1697436000000,1697680800000,1697684399000,68, 1-SIGL," PMTF=""Particulate matter (fine) [µg/m^3]""",0,air_quality/ndgd_apm25_hr01_bc,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometry=%7B%22x%22%3A+%22-119.6494%22%2C+%22y%22%3A+%2237.7959%22%2C+%22spatialReference%22%3A+%7B%22wkid%22%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=False&returnCatalogItems=True&returnPixelValues=True&processAsMultidimensional=False&f=json,2023-10-16 23:32:55.910268-07:00
